pair_name,family,approx_model_name,target_model_name,task,prompt_id,gamma,top_k,top_p,temperature,max_tokens,baseline_large_tps,baseline_small_tps,speculative_tps,speedup,rounds,generated_tokens,accepted_count,resample_count,target_sample_count,proposed_draft_tokens,acceptance_rate,all_accept_round_rate,resample_round_rate,avg_accepted_per_round,avg_contributed_per_round,avg_draft_generate_ms_per_round,avg_target_verify_ms_per_round,draft_generate_ms_total,target_verify_ms_total
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_13,4,50,0.0,1.0,64,53.866476,,61.748262,1.146321,17,65,48,8,9,68,0.705882,0.529412,0.470588,2.823529,3.823529,31.590199,28.435609,537.033378,483.405349
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_13,4,50,0.9,1.0,64,55.089662,,46.613122,0.846132,17,67,50,6,11,68,0.735294,0.647059,0.352941,2.941176,3.941176,42.953547,39.746007,730.210299,675.682127
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_14,2,20,0.0,1.0,64,53.732443,,51.850133,0.964969,24,64,40,5,19,48,0.833333,0.791667,0.208333,1.666667,2.666667,21.486415,28.637818,515.673951,687.307644
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_14,2,20,0.9,1.0,64,54.52597,,37.832801,0.693849,24,66,42,4,20,48,0.875,0.833333,0.166667,1.75,2.75,31.797941,39.603216,763.150595,950.477191
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_14,2,50,0.0,1.0,64,53.940239,,55.543694,1.029727,22,65,43,1,21,44,0.977273,0.954545,0.045455,1.954545,2.954545,22.179504,29.668535,487.949094,652.70778
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_14,2,50,0.9,1.0,64,53.007774,,35.9862,0.678885,26,64,38,9,17,52,0.730769,0.653846,0.346154,1.461538,2.461538,30.103338,37.011138,782.686788,962.289588
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_14,4,20,0.0,1.0,64,56.521743,,52.313048,0.925538,19,67,48,10,9,76,0.631579,0.473684,0.526316,2.526316,3.526316,34.311127,31.384666,651.911414,596.308657
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_14,4,20,0.9,1.0,64,53.12915,,39.084656,0.735654,15,64,49,4,11,60,0.816667,0.733333,0.266667,3.266667,4.266667,55.180921,52.157203,827.713819,782.358048
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_14,4,50,0.0,1.0,64,56.086422,,59.778075,1.065821,15,67,52,4,11,60,0.866667,0.733333,0.266667,3.466667,4.466667,37.918653,34.879165,568.779795,523.187469
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_14,4,50,0.9,1.0,64,56.330283,,40.645067,0.721549,16,68,52,4,12,64,0.8125,0.75,0.25,3.25,4.25,52.699942,50.048571,843.199067,800.777137
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_15,2,20,0.0,1.0,64,55.779912,,54.182889,0.971369,24,66,42,6,18,48,0.875,0.75,0.25,1.75,2.75,20.908412,28.467475,501.801897,683.219395
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_15,2,20,0.9,1.0,64,54.055025,,39.199398,0.725176,23,65,42,3,20,46,0.913043,0.869565,0.130435,1.826087,2.826087,31.81847,38.99524,731.824819,896.890524
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_15,2,50,0.0,1.0,64,55.877991,,55.303071,0.989711,24,66,42,4,20,48,0.875,0.833333,0.166667,1.75,2.75,20.549625,27.859676,493.191007,668.632215
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_15,2,50,0.9,1.0,64,53.453041,,39.44615,0.737959,24,66,42,6,18,48,0.875,0.75,0.25,1.75,2.75,30.712985,37.669779,737.111641,904.074698
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_15,4,20,0.0,1.0,64,55.537652,,62.049592,1.117253,14,66,52,2,12,56,0.928571,0.857143,0.142857,3.714286,4.714286,38.253024,35.814601,535.542334,501.404416
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_15,4,20,0.9,1.0,64,56.322225,,40.394511,0.717204,17,68,51,6,11,68,0.75,0.647059,0.352941,3,4,50.323214,46.877587,855.49463,796.918986
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_15,4,50,0.0,1.0,64,55.408933,,63.254439,1.141593,14,66,52,2,12,56,0.928571,0.857143,0.142857,3.714286,4.714286,37.960862,34.693547,531.452068,485.709664
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_15,4,50,0.9,1.0,64,53.798688,,40.676054,0.756079,15,65,50,4,11,60,0.833333,0.733333,0.266667,3.333333,4.333333,53.92475,50.686285,808.871256,760.294281
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_16,2,20,0.0,1.0,64,53.852712,,50.215466,0.932459,28,64,36,12,16,56,0.642857,0.571429,0.428571,1.285714,2.285714,18.53735,25.713681,519.045795,719.983056
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_16,2,20,0.9,1.0,64,53.07335,,38.122072,0.71829,27,64,37,10,17,54,0.685185,0.62963,0.37037,1.37037,2.37037,26.723961,34.188126,721.546935,923.0794
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_16,2,50,0.0,1.0,64,56.023019,,52.289773,0.933362,28,66,38,11,17,56,0.678571,0.607143,0.392857,1.357143,2.357143,18.179574,25.618852,509.028066,717.327869
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_16,2,50,0.9,1.0,64,54.922667,,37.715786,0.686707,29,66,37,13,16,58,0.637931,0.551724,0.448276,1.275862,2.275862,25.691955,33.325008,745.066699,966.42522
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_16,4,20,0.0,1.0,64,56.229654,,46.855358,0.833286,24,67,43,19,5,96,0.447917,0.208333,0.791667,1.791667,2.791667,30.191532,27.756143,724.596762,666.147423
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_16,4,20,0.9,1.0,64,55.764027,,38.996493,0.699313,20,67,47,10,10,80,0.5875,0.5,0.5,2.35,3.35,43.324177,40.916504,866.483542,818.330082
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_16,4,50,0.0,1.0,64,55.510714,,52.242041,0.941116,20,65,45,12,8,80,0.5625,0.4,0.6,2.25,3.25,31.685672,28.85973,633.713436,577.194596
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_16,4,50,0.9,1.0,64,55.481717,,38.552458,0.694868,20,66,46,11,9,80,0.575,0.45,0.55,2.3,3.3,43.301659,40.573998,866.033185,811.479958
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_17,2,20,0.0,1.0,64,53.894017,,63.917471,1.185985,23,64,41,3,20,46,0.891304,0.869565,0.130435,1.782609,2.782609,17.531027,24.722607,403.213626,568.619967
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_17,2,20,0.9,1.0,64,53.027619,,47.147328,0.889109,24,64,40,5,19,48,0.833333,0.791667,0.208333,1.666667,2.666667,24.124459,31.112162,578.98701,746.691895
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_17,2,50,0.0,1.0,64,54.610505,,65.679829,1.202696,23,65,42,3,20,46,0.913043,0.869565,0.130435,1.826087,2.826087,17.349055,24.396581,399.028255,561.121362
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_17,2,50,0.9,1.0,64,52.969042,,48.138837,0.908811,24,64,40,5,19,48,0.833333,0.791667,0.208333,1.666667,2.666667,23.290628,30.819213,558.975076,739.661103
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_17,4,20,0.0,1.0,64,56.363938,,71.070282,1.260918,15,67,52,3,12,60,0.866667,0.8,0.2,3.466667,4.466667,32.237438,28.712363,483.561569,430.685441
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_17,4,20,0.9,1.0,64,53.513458,,49.565782,0.92623,17,66,49,7,10,68,0.720588,0.588235,0.411765,2.882353,3.882353,39.855413,36.666823,677.542022,623.335996
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_17,4,50,0.0,1.0,64,55.353874,,72.171581,1.303822,15,66,51,3,12,60,0.85,0.8,0.2,3.4,4.4,31.047107,28.076966,465.706602,421.154495
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_17,4,50,0.9,1.0,64,54.434026,,52.703577,0.96821,15,65,50,4,11,60,0.833333,0.733333,0.266667,3.333333,4.333333,41.916265,38.454912,628.743972,576.823682
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_18,2,20,0.0,1.0,64,54.366174,,49.256993,0.906023,27,65,38,10,17,54,0.703704,0.62963,0.37037,1.407407,2.407407,20.161113,27.418226,544.350053,740.292098
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_18,2,20,0.9,1.0,64,53.219764,,34.139245,0.641477,28,64,36,13,15,56,0.642857,0.535714,0.464286,1.285714,2.285714,29.142677,36.477455,815.994964,1021.36873
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_18,2,50,0.0,1.0,64,53.888921,,53.0336,0.984128,23,64,41,3,20,46,0.891304,0.869565,0.130435,1.782609,2.782609,21.989018,29.1389,505.747416,670.194704
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_18,2,50,0.9,1.0,64,53.879069,,36.602094,0.679338,26,66,40,9,17,52,0.769231,0.653846,0.346154,1.538462,2.538462,30.05344,37.957838,781.389428,986.903786
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_18,4,20,0.0,1.0,64,53.325979,,49.668655,0.931416,19,64,45,11,8,76,0.592105,0.421053,0.578947,2.368421,3.368421,34.561621,31.548735,656.670798,599.425962
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_18,4,20,0.9,1.0,64,56.222505,,35.075674,0.623872,21,67,46,12,9,84,0.547619,0.428571,0.571429,2.190476,3.190476,46.127539,43.099174,968.678317,905.08266
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_18,4,50,0.0,1.0,64,54.774231,,52.13854,0.951881,18,65,47,8,10,72,0.652778,0.555556,0.444444,2.611111,3.611111,35.44648,32.087466,638.036633,577.57438
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_18,4,50,0.9,1.0,64,53.180637,,38.381501,0.721719,16,64,48,5,11,64,0.75,0.6875,0.3125,3,4,52.625696,49.828849,842.011135,797.261579
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_19,2,20,0.0,1.0,64,53.529402,,74.430172,1.390454,23,64,41,4,19,46,0.891304,0.826087,0.173913,1.782609,2.782609,14.415392,21.690749,331.554017,498.887236
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_19,2,20,0.9,1.0,64,53.855175,,57.817377,1.073571,25,65,40,8,17,50,0.8,0.68,0.32,1.6,2.6,18.005564,25.631462,450.139092,640.78655
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_19,2,50,0.0,1.0,64,53.202362,,64.516289,1.212658,27,64,37,11,16,54,0.685185,0.592593,0.407407,1.37037,2.37037,14.003746,21.396168,378.101152,577.696537
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_19,2,50,0.9,1.0,64,53.100249,,59.948803,1.128974,24,64,40,6,18,48,0.833333,0.75,0.25,1.666667,2.666667,17.914899,25.281261,429.957582,606.750267
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_19,4,20,0.0,1.0,64,57.805684,,81.793236,1.414969,16,68,52,4,12,64,0.8125,0.75,0.25,3.25,4.25,26.486054,23.667634,423.776864,378.682139
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_19,4,20,0.9,1.0,64,56.410552,,61.688795,1.093568,18,68,50,8,10,72,0.694444,0.555556,0.444444,2.777778,3.777778,31.234394,28.243749,562.2191,508.387474
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_19,4,50,0.0,1.0,64,57.412446,,73.621164,1.282321,18,67,49,7,11,72,0.680556,0.611111,0.388889,2.722222,3.722222,25.897553,22.913262,466.155947,412.438712
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_19,4,50,0.9,1.0,64,54.226804,,61.024235,1.125352,17,66,49,7,10,68,0.720588,0.588235,0.411765,2.882353,3.882353,32.167604,29.587853,546.849267,502.993504
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_20,2,20,0.0,1.0,64,54.080475,,55.064376,1.018193,22,64,42,2,20,44,0.954545,0.909091,0.090909,1.909091,2.909091,22.160164,29.387921,487.523608,646.534259
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_20,2,20,0.9,1.0,64,52.675034,,36.371498,0.690488,25,64,39,8,17,50,0.78,0.68,0.32,1.56,2.56,30.775835,38.311856,769.395878,957.7964
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_20,2,50,0.0,1.0,64,53.437867,,54.25732,1.015335,23,64,41,3,20,46,0.891304,0.869565,0.130435,1.782609,2.782609,21.341182,28.666497,490.847185,659.329439
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_20,2,50,0.9,1.0,64,53.988013,,36.844742,0.682462,25,65,40,6,19,50,0.8,0.76,0.24,1.6,2.6,30.651655,38.60563,766.291369,965.140748
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_20,4,20,0.0,1.0,64,56.828177,,58.414864,1.027921,16,68,52,6,10,64,0.8125,0.625,0.375,3.25,4.25,36.799468,34.076145,588.791482,545.218323
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_20,4,20,0.9,1.0,64,54.046145,,38.717461,0.716378,16,65,49,5,11,64,0.765625,0.6875,0.3125,3.0625,4.0625,53.265366,49.842227,852.245851,797.475632
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_20,4,50,0.0,1.0,64,53.372986,,55.656389,1.042782,16,64,48,5,11,64,0.75,0.6875,0.3125,3,4,36.355955,33.744615,581.695273,539.913836
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,summarization,summarization_20,4,50,0.9,1.0,64,56.218787,,37.779708,0.672012,19,68,49,9,10,76,0.644737,0.526316,0.473684,2.578947,3.578947,47.826909,45.163406,908.711274,858.104711
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_21,2,20,0.0,1.0,64,54.881736,,59.754804,1.088792,33,65,32,17,16,66,0.484848,0.484848,0.515152,0.969697,1.969697,12.073806,19.644233,398.435614,648.259685
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_21,2,20,0.9,1.0,64,54.634961,,53.916251,0.986845,33,65,32,17,16,66,0.484848,0.484848,0.515152,0.969697,1.969697,13.963679,21.343611,460.801402,704.339167
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_21,2,50,0.0,1.0,64,55.536996,,59.122774,1.064566,33,65,32,17,16,66,0.484848,0.484848,0.515152,0.969697,1.969697,12.288954,19.740792,405.535485,651.446135
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_21,2,50,0.9,1.0,64,54.830851,,55.109031,1.005073,33,65,32,17,16,66,0.484848,0.484848,0.515152,0.969697,1.969697,13.668191,20.878872,451.050301,689.002774
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_21,4,20,0.0,1.0,64,55.829161,,78.04154,1.397863,18,66,48,18,0,72,0.666667,0.0,1.0,2.666667,3.666667,23.804459,21.1506,428.480271,380.710799
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_21,4,20,0.9,1.0,64,54.948127,,65.190662,1.186404,19,66,47,11,8,76,0.618421,0.421053,0.578947,2.473684,3.473684,26.823313,24.647257,509.642945,468.297884
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_21,4,50,0.0,1.0,64,56.435354,,78.320771,1.387796,18,66,48,18,0,72,0.666667,0.0,1.0,2.666667,3.666667,23.516035,21.267244,423.288622,382.810396
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_21,4,50,0.9,1.0,64,55.369218,,69.078593,1.247599,18,66,48,18,0,72,0.666667,0.0,1.0,2.666667,3.666667,26.518069,24.545918,477.325242,441.826521
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_22,2,20,0.0,1.0,64,55.919607,,60.37165,1.079615,33,65,32,17,16,66,0.484848,0.484848,0.515152,0.969697,1.969697,11.864897,19.537394,391.541603,644.734002
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_22,2,20,0.9,1.0,64,55.147623,,55.671214,1.009494,33,65,32,17,16,66,0.484848,0.484848,0.515152,0.969697,1.969697,13.251191,20.931366,437.289296,690.735063
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_22,2,50,0.0,1.0,64,54.247832,,62.981468,1.160995,31,64,33,15,16,62,0.532258,0.516129,0.483871,1.064516,2.064516,12.008018,19.503181,372.248546,604.598626
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_22,2,50,0.9,1.0,64,53.232542,,68.888788,1.29411,25,64,39,6,19,50,0.78,0.76,0.24,1.56,2.56,14.240734,21.651615,356.018361,541.290381
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_22,4,20,0.0,1.0,64,56.121235,,79.431824,1.415361,18,66,48,18,0,72,0.666667,0.0,1.0,2.666667,3.666667,23.173623,20.96726,417.125213,377.410681
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_22,4,20,0.9,1.0,64,55.338213,,71.022248,1.283421,18,66,48,18,0,72,0.666667,0.0,1.0,2.666667,3.666667,25.88367,23.717009,465.906061,426.906162
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_22,4,50,0.0,1.0,64,56.049429,,79.732441,1.422538,18,66,48,18,0,72,0.666667,0.0,1.0,2.666667,3.666667,23.20021,20.756597,417.603782,373.618746
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_22,4,50,0.9,1.0,64,56.206648,,71.228743,1.267265,18,66,48,18,0,72,0.666667,0.0,1.0,2.666667,3.666667,25.784179,23.647057,464.115218,425.647029
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_23,2,20,0.0,1.0,64,55.25171,,57.876182,1.0475,33,65,32,17,16,66,0.484848,0.484848,0.515152,0.969697,1.969697,12.637336,20.175174,417.032087,665.780742
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_23,2,20,0.9,1.0,64,54.323217,,51.679984,0.951342,33,65,32,17,16,66,0.484848,0.484848,0.515152,0.969697,1.969697,14.596077,22.295501,481.67055,735.751539
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_23,2,50,0.0,1.0,64,56.135465,,59.654369,1.062686,33,65,32,17,16,66,0.484848,0.484848,0.515152,0.969697,1.969697,12.207661,19.619726,402.852827,647.450949
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_23,2,50,0.9,1.0,64,55.336707,,51.427527,0.929356,33,65,32,17,16,66,0.484848,0.484848,0.515152,0.969697,1.969697,14.769013,22.298956,487.377439,735.865546
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_23,4,20,0.0,1.0,64,54.944788,,57.175194,1.040594,24,64,40,17,7,96,0.416667,0.291667,0.708333,1.666667,2.666667,23.861458,21.207882,572.674997,508.98916
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_23,4,20,0.9,1.0,64,55.150475,,66.419807,1.204338,18,66,48,18,0,72,0.666667,0.0,1.0,2.666667,3.666667,27.994136,25.199263,503.894457,453.586737
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_23,4,50,0.0,1.0,64,56.612074,,73.058681,1.290514,19,66,47,11,8,76,0.618421,0.421053,0.578947,2.473684,3.473684,24.110235,21.712276,458.09446,412.533237
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_23,4,50,0.9,1.0,64,57.126463,,64.823869,1.134743,19,68,49,10,9,76,0.644737,0.473684,0.526316,2.578947,3.578947,28.12555,25.35872,534.385455,481.815681
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_24,2,20,0.0,1.0,64,55.154725,,73.338701,1.32969,27,65,38,11,16,54,0.703704,0.592593,0.407407,1.407407,2.407407,12.144645,19.396606,327.905403,523.708374
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_24,2,20,0.9,1.0,64,54.527886,,65.403302,1.199447,27,65,38,9,18,54,0.703704,0.666667,0.333333,1.407407,2.407407,14.038319,21.522832,379.034608,581.116469
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_24,2,50,0.0,1.0,64,54.709351,,69.510949,1.27055,28,65,37,10,18,56,0.660714,0.642857,0.357143,1.321429,2.321429,12.354557,19.735388,345.927602,552.590874
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_24,2,50,0.9,1.0,64,55.088464,,73.231242,1.329339,24,66,42,3,21,48,0.875,0.875,0.125,1.75,2.75,14.443458,21.856842,346.642986,524.564219
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_24,4,20,0.0,1.0,64,57.513062,,91.030595,1.582781,16,68,52,3,13,64,0.8125,0.8125,0.1875,3.25,4.25,23.741042,21.169011,379.856672,338.704178
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_24,4,20,0.9,1.0,64,55.089501,,64.131986,1.164142,20,66,46,10,10,80,0.575,0.5,0.5,2.3,3.3,26.170018,23.612593,523.400357,472.25186
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_24,4,50,0.0,1.0,64,56.873352,,84.550719,1.486649,17,67,50,5,12,68,0.735294,0.705882,0.294118,2.941176,3.941176,23.668657,21.133723,402.367176,359.273298
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_24,4,50,0.9,1.0,64,56.899164,,56.177729,0.987321,24,68,44,16,8,96,0.458333,0.333333,0.666667,1.833333,2.833333,25.496334,23.286636,611.912017,558.879263
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_25,2,20,0.0,1.0,64,53.568552,,60.485953,1.129132,33,65,32,17,16,66,0.484848,0.484848,0.515152,0.969697,1.969697,12.041253,19.319842,397.361358,637.554799
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_25,2,20,0.9,1.0,64,54.988011,,54.182417,0.98535,33,65,32,17,16,66,0.484848,0.484848,0.515152,0.969697,1.969697,13.88356,21.249893,458.157488,701.246459
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_25,2,50,0.0,1.0,64,55.754507,,60.697323,1.088653,33,65,32,17,16,66,0.484848,0.484848,0.515152,0.969697,1.969697,11.986854,19.258374,395.566168,635.526354
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_25,2,50,0.9,1.0,64,55.495357,,54.801349,0.987494,33,65,32,17,16,66,0.484848,0.484848,0.515152,0.969697,1.969697,13.686275,21.049191,451.647068,694.623316
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_25,4,20,0.0,1.0,64,55.875711,,65.166467,1.166275,22,65,43,16,6,88,0.488636,0.272727,0.727273,1.954545,2.954545,23.04434,20.626522,506.975486,453.783483
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_25,4,20,0.9,1.0,64,54.20472,,62.448292,1.152082,20,65,45,12,8,80,0.5625,0.4,0.6,2.25,3.25,26.323769,24.009104,526.475381,480.182082
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code,code_25,4,50,0.0,1.0,64,58.151173,,81.476219,1.40111,18,68,50,13,5,72,0.694444,0.277778,0.722222,2.777778,3.777778,23.454503,20.996598,422.181054,377.938768
